Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,_is_used_in_algorithm,_uses_technique,application_generates,applied_algorithm_has_input,bearer_of,correlates_with,decreased_in_magnitude_relative_to,definition,describes,different_in_magnitude_relative_to,directly_associated_with,empirically_validates,equation_is_part_of,function_of,generated_by_applying,has part,has_about,has_boolean_quality,has_constant,has_contentMathML,has_cross_section,has_disposition,has_dividend_entity,has_dividend_quality,has_divisor_entity,has_divisor_quality,has_endianity,has_enhanced_presentationMathML,has_function,has_input,has_invasiveness,has_latex_math,has_measurement_unit_label,has_output,has_parameter,has_part,has_part_equation,has_part_simstep,has_participant,has_policy,has_quality,has_quantitative_quality,has_ratio_quality,has_raw_presentationMathML,has_relative_magnitude,has_role,has_time_point,has_time_span,has_value,has_variable,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/title,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#comment,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#def,http://www.geneontology.org/formats/oboInOwl#exact_synonym,http://www.geneontology.org/formats/oboInOwl#format-version,http://www.geneontology.org/formats/oboInOwl#hasDefinition,http://www.geneontology.org/formats/oboInOwl#hasSynonym,http://www.geneontology.org/formats/oboInOwl#narrow_synonym,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#related_synonym,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2002/07/owl#versionInfo,increased_in_magnitude_relative_to,inheres_in,inheres_in,initiates_process,inversely_associated_with,is_about,is_annotated_via,is_described_by,is_empirically_validated_by,is_initiated_by,is_input_of,is_input_of_applied,is_magnitude_of,is_mathematically_described_by,is_measurement_of,is_output_of,is_param_used_in,is_parameter,is_part_of,is_part_of_simulation,is_performed_by,is_performed_on,is_preceded_by,is_solved_using,is_unit_of,is_used_in,located_in,location_of,mathematically_describes,measurement_produces,part_of,participates_in,PMID,precedes,process_uses_param,quality_of,realized_by,reciprocal_of,searchable,similar_in_magnitude_relative_to,singly_occurring_form_of,solves_equation,towards,uses,value_calculated_using
http://purl.org/obo/owl/PATO#PATO_0001031,elasticity,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001031,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001031,,,,,,,,A physical quality inhering in a bearer by virtue of the bearer's disposition to recover its size and shape after deformation in any way.,,,,bending energy|elasticity theory|Young's modulus|elastic properties,,,,,elasticity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001035,force,force amplitudes|forces|force amplitude,,false,,,http://purl.org/obo/owl/PATO#PATO_0001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001035,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001035,,,,,,force amplitudes|forces|force amplitude,,A physical quality inhering in a bearer by virtue of the bearer's rate of change of momentum.,,,,van der Waals corrections|electrostatic interactions|vdW interactions|Specific interactions|microgravity|SAFT-gamma Force Field|current-related forces|53A6 force field|Ab Initio van der Waals Interactions|random force|potential of mean force|atomic interactions|ionic interactions|van der Waals forces|facet joint forces|drag forces|passive forces|ab initio force fields|thermodynamic driving force|van der Waals|van der Waals interactions|compressive force|electrostatic forces|ab initio force field|torsional moment|force field|interatomic electrostatic interactions|reactive force field|pressure forces|potential of mean force calculations|PMF|ReaxFF|drag force|friction|optPBE-vdW|vdW,,,,,force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001030,flux,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001030,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001030,,,,,,,,A physical quality that exists by virtue of the rate of flow of the bearer across a given surface.,,,,full-scale surface flow|SF,,,,,flux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001034,strain,strains,,false,,,http://purl.org/obo/owl/PATO#PATO_0001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001034,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001034,,,,,,strains,,A physical quality inhering in a bearer by virtue of the relative change in the bearer's length or the bearer's volume when being stretched or squashed.,,,,tensile strain|stress-strain|uniaxial tensile stretch|energy-strain|surface strain,,,,,strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://sig.uw.edu/fma#Cardiac_valve,heart valve,heart valves|cardiac valve|cardiac valves,"Anatomical valve which has as its parts the endocardium and fibroelastic connective tissue attached to the fibrous ring of heart.

source: http://sig.uw.edu/fma#Cardiac_valve",false,,,http://onto.eva.mpg.de/ontologies/gfo-bio.owl#Anatomical_part,,,,,,,,"Anatomical valve which has as its parts the endocardium and fibroelastic connective tissue attached to the fibrous ring of heart.

source: http://sig.uw.edu/fma#Cardiac_valve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fma:Cardiac_valve,,,,,,,,,,,http://sig.uw.edu/fma#Cardiac_valve,,,,,,heart valves|cardiac valve|cardiac valves,,,,,,,,,,,heart valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PR_000007299,Prothrombin,coagulation factor II|F2,"A protein that is a translation product of the F2 gene or a 1:1 ortholog thereof.

source: http://purl.obolibrary.org/obo/PR_000007299",false,,,http://purl.obolibrary.org/obo/CHEBI_36080,,,,,,,,"A protein that is a translation product of the F2 gene or a 1:1 ortholog thereof.

source: http://purl.obolibrary.org/obo/PR_000007299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,obolibrary:PR_000007299,,,,,,,,,,,http://purl.obolibrary.org/obo/PR_000007299,,,,,,coagulation factor II|F2,,,,,,,,,,,Prothrombin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20857616,,,,,,,,,,,,
http://www.ebi.ac.uk/efo/EFO_0000378,coronary artery disease,,"Pathological processes of CORONARY ARTERIES that may derive from a congenital abnormality, atherosclerotic, or non-atherosclerotic cause.

An imbalance between myocardial functional requirements and the capacity of the CORONARY VESSELS to supply sufficient blood flow. It is a form of MYOCARDIAL ISCHEMIA (insufficient blood supply to the heart muscle) caused by a decreased capacity of the coronary vessels.

Thickening and loss of elasticity of the CORONARY ARTERIES, leading to progressive arterial insufficiency (CORONARY DISEASE).

Narrowing of the coronary arteries due to fatty deposits inside the arterial walls.

source: http://www.ebi.ac.uk/efo/EFO_0000378",false,,,http://purl.obolibrary.org/obo/OGMS_0000031,,,,,,,,"Pathological processes of CORONARY ARTERIES that may derive from a congenital abnormality, atherosclerotic, or non-atherosclerotic cause.

An imbalance between myocardial functional requirements and the capacity of the CORONARY VESSELS to supply sufficient blood flow. It is a form of MYOCARDIAL ISCHEMIA (insufficient blood supply to the heart muscle) caused by a decreased capacity of the coronary vessels.

Thickening and loss of elasticity of the CORONARY ARTERIES, leading to progressive arterial insufficiency (CORONARY DISEASE).

Narrowing of the coronary arteries due to fatty deposits inside the arterial walls.

source: http://www.ebi.ac.uk/efo/EFO_0000378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efo:EFO_0000378,,,,,,,,,,,http://www.ebi.ac.uk/efo/EFO_0000378,,,,,,,,,,,,,,,,,coronary artery disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20189028,,,,,,,,,,,,
http://www.ifomis.org/bfo/1.1/snap#OneDimensionalRegion,one_dimensional_region,,"Definition: A spatial region [snap:SpatialRegion] with one dimension.|Examples: the part of space that is a line stretching from one end of absolute space to the other, an edge of a cube-shaped part of space",false,,,http://www.ifomis.org/bfo/1.1/snap#SpatialRegion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snap:OneDimensionalRegion,,,,,,,,,,,,,,,,,,,,,,,,,,"Definition: A spatial region [snap:SpatialRegion] with one dimension.|Examples: the part of space that is a line stretching from one end of absolute space to the other, an edge of a cube-shaped part of space",,one_dimensional_region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000630,posterioralized,,,false,,,http://purl.org/obo/owl/PATO#PATO_0000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0000630,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000630,,,,,,,,A malformed quality inhering in a bearer by virtue of the bearer's gross morphology containing only what are normally posterior structures.,,,,,,,,,posterioralized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000636,ventralized,,,false,,,http://purl.org/obo/owl/PATO#PATO_0000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0000636,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000636,,,,,,,,A malformed quality inhering in a bearer by virtue of the bearer's gross morphology containing only what are normally ventral structures.,,,,,,,,,ventralized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000638,apoptotic,,,false,,,http://purl.org/obo/owl/PATO#PATO_0000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0000638,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000638,,,,,,,,A structural quality inhering in a bearer by virtue of the bearer's consisting of blebbing of the nucleus and DNA fragmentation due to the cell undergoing a specific form of programmed cell death termed apoptosis.,,,,,,,,,apoptotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000633,uncrowded,,,false,,,http://purl.org/obo/owl/PATO#PATO_0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0000633,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000633,,,,,,,,A spatial pattern inhering in a bearer by virtue of the bearer's being not overfilled.,,,,,,,,,uncrowded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000632,symmetrical,symmetric,,false,,,http://purl.org/obo/owl/PATO#PATO_0000965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0000632,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000632,,,,,,symmetric,,A symmetry quality inhering in a bearer by virtue of the bearer's being capable of division by a longitudinal plane into similar halves.,,,,,,,,,symmetrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000631,prostrate,,,false,,,http://purl.org/obo/owl/PATO#PATO_0000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0000631,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000631,,,,,,,,A positional quality inhering in a bearer by virtue of the bearer's being stretched out and lying at full length along the ground.,,,,,,,,,prostrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000639,degenerate,,,false,,,http://purl.org/obo/owl/PATO#PATO_0002037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000585,,,,,,,,,,,,,,,,pato:PATO_0000639,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000639,,,,,,,,A structural quality inhering in a bearer whose structure deteriorates or is lost over time.,,,,,,,,,degenerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000634,unilateral,,,false,,,http://purl.org/obo/owl/PATO#PATO_0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0000634,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000634,,,,,,,,A spatial pattern inhering in a bearer by virtue of the bearer's involvement of only one part or side.,,,,,,,,,unilateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000635,unlocalised,,,false,,,http://purl.org/obo/owl/PATO#PATO_0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0000635,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0000635,,,,,,,,A spatial pattern inhering in a bearer by virtue of the bearer's not being confined or restricted to a particular location.,,,,,,,,,unlocalised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://a.com/ontology#TimedPetriNet,timed Petri net,timed Petri nets,GSPN with deterministic clock structure and transition function.,false,,,http://a.com/ontology#GSPN,,,,,,,,GSPN with deterministic clock structure and transition function.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,demo:TimedPetriNet,,,,,,,,,,,demo:TimedPetriNet,,,,,,timed Petri nets,,,,,,,,,,,timed Petri net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ifomis.org/bfo/1.1/span#SpatiotemporalRegion,spatiotemporal_region,,"Comment: Spacetime and spatiotemporal region [span:SpatiotemporalRegion] entities are entities in their own rights which exist independently of any entities which can be located at them. This view of spacetime can be called ""absolutist"" or ""the container view"". In BFO, the class processual context [span:ProcessualContext] allows for a so-called relational view of spacetime, that is to say, a view according to which spatiotemporality is a matter of relative location between entities and not a matter of being tied to spacetime. In BFO, the bridge between these two views is secured through the fact that instances of processual context [span:ProcessualContext] are too spatiotemporal entities.|Comment: An instance of the spatiotemporal region [span:SpatiotemporalRegion] is a part of spacetime. All parts of spacetime are spatiotemporal region [span:SpatiotemporalRegion] entities and only spatiotemporal region [span:SpatiotemporalRegion] entities are parts of spacetime. In particular, neither spatial region [snap:SpatialRegion] entities nor temporal region [span:TemporalRegion] entities are in BFO parts of spacetime. Spacetime is the entire extent of the spatiotemporal universe, a designated individual, which is thus itself a spatiotemporal region [span:SpatiotemporalRegion]. Spacetime is among occurrents the analogous of space among continuant [snap:Continuant] entities.|Examples: the spatiotemporal region occupied by a human life, the spatiotemporal region occupied by the development of a cancer tumor, the spatiotemporal context occupied by a process of cellular meiosis|Comment: All instances of occurrent [span:Occurrent] are spatiotemporal entities, that is, they enter in the relation of (spatiotemporal) location with spatiotemporal region [span:SpatiotemporalRegion] entities. As a particular case, the exact spatiotemporal location of a spatiotemporal region [span:SpatiotemporalRegion] is this region itself.|Definition: An occurrent [span:Occurrent] at or in which processual entity [span:ProcessualEntity] entities can be located.",false,,,http://www.ifomis.org/bfo/1.1/span#Occurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,span:SpatiotemporalRegion,,,,,,,,,,,,,,,,,,,,,,,,,,"Comment: Spacetime and spatiotemporal region [span:SpatiotemporalRegion] entities are entities in their own rights which exist independently of any entities which can be located at them. This view of spacetime can be called ""absolutist"" or ""the container view"". In BFO, the class processual context [span:ProcessualContext] allows for a so-called relational view of spacetime, that is to say, a view according to which spatiotemporality is a matter of relative location between entities and not a matter of being tied to spacetime. In BFO, the bridge between these two views is secured through the fact that instances of processual context [span:ProcessualContext] are too spatiotemporal entities.|Comment: An instance of the spatiotemporal region [span:SpatiotemporalRegion] is a part of spacetime. All parts of spacetime are spatiotemporal region [span:SpatiotemporalRegion] entities and only spatiotemporal region [span:SpatiotemporalRegion] entities are parts of spacetime. In particular, neither spatial region [snap:SpatialRegion] entities nor temporal region [span:TemporalRegion] entities are in BFO parts of spacetime. Spacetime is the entire extent of the spatiotemporal universe, a designated individual, which is thus itself a spatiotemporal region [span:SpatiotemporalRegion]. Spacetime is among occurrents the analogous of space among continuant [snap:Continuant] entities.|Examples: the spatiotemporal region occupied by a human life, the spatiotemporal region occupied by the development of a cancer tumor, the spatiotemporal context occupied by a process of cellular meiosis|Comment: All instances of occurrent [span:Occurrent] are spatiotemporal entities, that is, they enter in the relation of (spatiotemporal) location with spatiotemporal region [span:SpatiotemporalRegion] entities. As a particular case, the exact spatiotemporal location of a spatiotemporal region [span:SpatiotemporalRegion] is this region itself.|Definition: An occurrent [span:Occurrent] at or in which processual entity [span:ProcessualEntity] entities can be located.",,spatiotemporal_region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.owl-ontologies.com/Ontology1215011013.owl#Field,field dimensionality,,"Dimensionality of the field.  
source: LHDL master ontology

The FieldML concepts are
  Field ( some values varying over a spatial domain - often implemented as a function),
  Field Type (fields are derived by mathematical operations on other fields; the result of a field operator is another field) (Illustration 6 shows the most basic Field Types. Other Field Types and Operators are: Ensemble, Coordinate System, Piecewise, Parameter, Import, Derivative, Function inverse and compose, Logical and conditional fields and Image and image processing fields.),
  Domain fields (tospecify the domain over which the field is defined)
  Field values (real and complex scalar, vector, matrix/tensor quantities)
  FieldML models (hierarchical container of fields and submodels)
  Hierarchical meshes and fields
  Field and domain combinations

Types of abstract fields can be domain fields or computed fields.

source: G. RICHARD CHRISTIE, POUL M. F. NIELSEN, SHANE, A. BLACKETT, CHRIS P. BRADLEY AND PETER J.
HUNTER: FieldML: concepts and implementation, Phil. Trans. R. Soc. A (2009) 367, 1869 1884. 2009. ",false,,,http://purl.org/obo/owl/PATO#PATO_0000052,,,,,,,,"Dimensionality of the field.  
source: LHDL master ontology

The FieldML concepts are
  Field ( some values varying over a spatial domain - often implemented as a function),
  Field Type (fields are derived by mathematical operations on other fields; the result of a field operator is another field) (Illustration 6 shows the most basic Field Types. Other Field Types and Operators are: Ensemble, Coordinate System, Piecewise, Parameter, Import, Derivative, Function inverse and compose, Logical and conditional fields and Image and image processing fields.),
  Domain fields (tospecify the domain over which the field is defined)
  Field values (real and complex scalar, vector, matrix/tensor quantities)
  FieldML models (hierarchical container of fields and submodels)
  Hierarchical meshes and fields
  Field and domain combinations

Types of abstract fields can be domain fields or computed fields.

source: G. RICHARD CHRISTIE, POUL M. F. NIELSEN, SHANE, A. BLACKETT, CHRIS P. BRADLEY AND PETER J.
HUNTER: FieldML: concepts and implementation, Phil. Trans. R. Soc. A (2009) 367, 1869 1884. 2009. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhdl:Field,,,,,,,,,,,http://www.owl-ontologies.com/Ontology1215011013.owl#Field,,,,,,,,,,,,THREE-DIMENSIONAL NONLINEAR FIELDS|nonlinear pressure fields|three-dimensional nonlinear fields|two-dimensional array,,,,,field dimensionality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owlapi/kisao#KISAO_0000027,Gibson and Bruck's next reaction method,Gibson and Bruck method,"""As with the first reaction method [KISAO:0000015], a putative reaction time is calculated for each reaction, and the reaction with the shortest reaction time will be realized. However, the unused calculated reaction times are not wasted. The set of reactions is organized in a priority queue to allow for the efficient search for the fastest reaction. In addition, by using a so-called dependency graph only those reaction times are recalculated in each step, that are dependent on the reaction, which has been realized.\nGibson MA, Bruck J. Efficient Exact Stochastic Simulation of Chemical Systems with Many Species and Many Channels. Journal of Physical Chemistry A, Vol. 104, pages 1876-1889 (2000)."" [dk:10OCT2007]",false,,,http://purl.org/obo/owlapi/kisao#KISAO_0000034,,,,,,,,"""As with the first reaction method [KISAO:0000015], a putative reaction time is calculated for each reaction, and the reaction with the shortest reaction time will be realized. However, the unused calculated reaction times are not wasted. The set of reactions is organized in a priority queue to allow for the efficient search for the fastest reaction. In addition, by using a so-called dependency graph only those reaction times are recalculated in each step, that are dependent on the reaction, which has been realized.\nGibson MA, Bruck J. Efficient Exact Stochastic Simulation of Chemical Systems with Many Species and Many Channels. Journal of Physical Chemistry A, Vol. 104, pages 1876-1889 (2000)."" [dk:10OCT2007]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kisao:KISAO_0000027,,,,,,,,,,,,,,,,,Gibson and Bruck method,,,,,,,,,,,Gibson and Bruck's next reaction method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.bioontology.org/ontology/NCIM/C2315227,femoroacetabular impingement,hip impingement syndrome|FAI,"Femoroacetabular Impingement (FAI) or hip impingement syndrome is a condition affecting the hip joint in young and middle-aged adults.[1] Impingement occurs when the ball shaped femoral head rubs abnormally[2] or doesn't have full range of motion in the acetabular socket.[3] Damage in the hip joint can occur to the articular cartilage or the labral cartilage (soft tissue bumper of the socket). Treatment options vary from conservative treatment to arthroscopic and open surgery.

source: http://en.wikipedia.org/wiki/Femoral_acetabular_impingement",false,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,,,,"Femoroacetabular Impingement (FAI) or hip impingement syndrome is a condition affecting the hip joint in young and middle-aged adults.[1] Impingement occurs when the ball shaped femoral head rubs abnormally[2] or doesn't have full range of motion in the acetabular socket.[3] Damage in the hip joint can occur to the articular cartilage or the labral cartilage (soft tissue bumper of the socket). Treatment options vary from conservative treatment to arthroscopic and open surgery.

source: http://en.wikipedia.org/wiki/Femoral_acetabular_impingement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncim:C2315227,,,,,,,,,,,http://purl.bioontology.org/ontology/NCIM/C2315227,,,,,,hip impingement syndrome|FAI,,,,,,,,,,,femoroacetabular impingement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19082681,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CHEBI_33320,actinoid atom,actinoid|actinoids,"The actinide or actinoid (IUPAC nomenclature) series encompasses the 15 metallic chemical elements with atomic numbers from 89 to 103, actinium through lawrencium.[2][3][4][5]

The actinide series derives its name from the group 3 element actinium. All but one of the actinides are f-block elements, corresponding to the filling of the 5f electron shell; lawrencium, a d-block element, is also generally considered an actinide. In comparison with the lanthanides, also mostly f-block elements, the actinides show much more variable valence.

source: http://en.wikipedia.org/wiki/Actinoids",false,,,http://purl.obolibrary.org/obo/CHEBI_33250,,,,,,,,"The actinide or actinoid (IUPAC nomenclature) series encompasses the 15 metallic chemical elements with atomic numbers from 89 to 103, actinium through lawrencium.[2][3][4][5]

The actinide series derives its name from the group 3 element actinium. All but one of the actinides are f-block elements, corresponding to the filling of the 5f electron shell; lawrencium, a d-block element, is also generally considered an actinide. In comparison with the lanthanides, also mostly f-block elements, the actinides show much more variable valence.

source: http://en.wikipedia.org/wiki/Actinoids",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,obolibrary:CHEBI_33320,,,,,,,,,,,http://purl.obolibrary.org/obo/CHEBI_33320,,,,,,actinoid|actinoids,,,,,,,,,,,actinoid atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/DOID#DOID_1883,Hepatitis C,hepatitis nonA nonB|chronic hepatitis C|HCV|NANBH,"A viral infectious disease that results_in inflammation located_in liver, has_material_basis_in Hepatitis C virus, which is transmitted_by blood from an infected person enters the body of an uninfected person. The infection has_symptom fever, has_symptom fatigue, has_symptom loss of appetite, has_symptom nausea, has_symptom vomiting, has_symptom abdominal pain, has_symptom clay-colored bowel movements, has_symptom joint pain, and has_symptom jaundice.

source: http://purl.org/obo/owl/DOID#DOID_1883",false,,,http://purl.obolibrary.org/obo/IDO_0000436,,,,,,,,"A viral infectious disease that results_in inflammation located_in liver, has_material_basis_in Hepatitis C virus, which is transmitted_by blood from an infected person enters the body of an uninfected person. The infection has_symptom fever, has_symptom fatigue, has_symptom loss of appetite, has_symptom nausea, has_symptom vomiting, has_symptom abdominal pain, has_symptom clay-colored bowel movements, has_symptom joint pain, and has_symptom jaundice.

source: http://purl.org/obo/owl/DOID#DOID_1883",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,doid:DOID_1883,,,,,,,,,,,http://purl.org/obo/owl/DOID#DOID_1883,,,,,,hepatitis nonA nonB|chronic hepatitis C|HCV|NANBH,,,,,,,,,,,Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20521755,,,,,,,,,,,,
